Día,Tiempo esperado total,Tiempo minimo esperado,Tiempo maximo esperado,Parqueos Libres,Carros sin antender,Almorzaron,Cantidad alumnos,Cantidad parqueos,Salidas por periodos libres,Parametros
0,1230,20,140,0,3,0,47,25,4,"{'yellow': 9, 'orange': 12, 'red': 17, 'skyblue': 9}"
0,2300,30,260,0,5,0,51,25,5,"{'yellow': 10, 'orange': 13, 'red': 18, 'skyblue': 10}"
0,3400,30,350,0,5,0,55,25,5,"{'yellow': 11, 'orange': 14, 'red': 19, 'skyblue': 11}"
0,6100,30,590,0,6,0,60,25,5,"{'yellow': 12, 'orange': 15, 'red': 21, 'skyblue': 12}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 5, 'orange': 6, 'red': 10, 'skyblue': 3}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 5, 'orange': 7, 'red': 11, 'skyblue': 4}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 6, 'orange': 8, 'red': 13, 'skyblue': 4}"
0,40,10,20,0,0,0,35,25,5,"{'yellow': 7, 'orange': 9, 'red': 14, 'skyblue': 5}"
0,130,10,20,0,0,0,40,25,4,"{'yellow': 8, 'orange': 10, 'red': 16, 'skyblue': 6}"
0,310,20,70,0,1,0,44,25,4,"{'yellow': 9, 'orange': 11, 'red': 18, 'skyblue': 6}"
0,940,20,140,0,3,0,47,25,4,"{'yellow': 9, 'orange': 12, 'red': 19, 'skyblue': 7}"
0,1750,30,190,0,5,0,51,25,5,"{'yellow': 10, 'orange': 13, 'red': 21, 'skyblue': 7}"
0,2920,30,350,0,5,0,55,25,5,"{'yellow': 11, 'orange': 14, 'red': 22, 'skyblue': 8}"
0,4490,30,350,0,5,0,60,25,5,"{'yellow': 12, 'orange': 15, 'red': 24, 'skyblue': 9}"
0,0,0,0,3,0,0,24,25,1,"{'yellow': 5, 'orange': 7, 'red': 2, 'skyblue': 10}"
0,0,0,0,1,0,0,26,25,1,"{'yellow': 5, 'orange': 8, 'red': 2, 'skyblue': 11}"
0,420,140,140,0,0,0,31,25,2,"{'yellow': 6, 'orange': 9, 'red': 3, 'skyblue': 13}"
0,1100,30,150,0,0,0,35,25,3,"{'yellow': 7, 'orange': 11, 'red': 3, 'skyblue': 14}"
0,2250,10,350,0,2,0,40,25,3,"{'yellow': 8, 'orange': 12, 'red': 4, 'skyblue': 16}"
0,3450,10,350,0,5,0,44,25,5,"{'yellow': 9, 'orange': 13, 'red': 4, 'skyblue': 18}"
0,4370,20,350,0,5,0,46,25,5,"{'yellow': 9, 'orange': 14, 'red': 4, 'skyblue': 19}"
0,7630,30,730,0,11,0,51,25,5,"{'yellow': 10, 'orange': 15, 'red': 5, 'skyblue': 21}"
0,11710,30,890,0,12,0,55,25,6,"{'yellow': 11, 'orange': 17, 'red': 5, 'skyblue': 22}"
0,15250,40,890,0,13,0,60,25,6,"{'yellow': 12, 'orange': 18, 'red': 6, 'skyblue': 24}"
0,0,0,0,5,0,0,23,25,1,"{'yellow': 5, 'orange': 7, 'red': 3, 'skyblue': 8}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 5, 'orange': 8, 'red': 4, 'skyblue': 10}"
0,140,140,140,0,0,0,30,25,2,"{'yellow': 6, 'orange': 9, 'red': 4, 'skyblue': 11}"
0,780,20,150,0,0,0,35,25,3,"{'yellow': 7, 'orange': 11, 'red': 5, 'skyblue': 12}"
0,1620,10,250,0,1,0,40,25,3,"{'yellow': 8, 'orange': 12, 'red': 6, 'skyblue': 14}"
0,2320,20,350,0,2,0,43,25,4,"{'yellow': 9, 'orange': 13, 'red': 6, 'skyblue': 15}"
0,3660,20,350,0,2,0,47,25,4,"{'yellow': 9, 'orange': 14, 'red': 7, 'skyblue': 17}"
0,5170,30,610,0,4,0,50,25,5,"{'yellow': 10, 'orange': 15, 'red': 7, 'skyblue': 18}"
0,9770,30,890,0,11,0,55,25,6,"{'yellow': 11, 'orange': 17, 'red': 8, 'skyblue': 19}"
0,12960,40,890,0,12,0,60,25,6,"{'yellow': 12, 'orange': 18, 'red': 9, 'skyblue': 21}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 5, 'orange': 7, 'red': 5, 'skyblue': 7}"
0,0,0,0,4,0,0,26,25,1,"{'yellow': 5, 'orange': 8, 'red': 5, 'skyblue': 8}"
0,0,0,0,1,0,0,30,25,2,"{'yellow': 6, 'orange': 9, 'red': 6, 'skyblue': 9}"
0,640,10,140,0,0,0,36,25,3,"{'yellow': 7, 'orange': 11, 'red': 7, 'skyblue': 11}"
0,1080,10,150,0,1,0,40,25,4,"{'yellow': 8, 'orange': 12, 'red': 8, 'skyblue': 12}"
0,1770,20,170,0,2,0,44,25,4,"{'yellow': 9, 'orange': 13, 'red': 9, 'skyblue': 13}"
0,2540,20,350,0,1,0,46,25,4,"{'yellow': 9, 'orange': 14, 'red': 9, 'skyblue': 14}"
0,3360,30,350,0,2,0,50,25,5,"{'yellow': 10, 'orange': 15, 'red': 10, 'skyblue': 15}"
0,7130,30,660,0,6,0,56,25,6,"{'yellow': 11, 'orange': 17, 'red': 11, 'skyblue': 17}"
0,10340,40,890,0,9,0,60,25,6,"{'yellow': 12, 'orange': 18, 'red': 12, 'skyblue': 18}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 5, 'orange': 7, 'red': 6, 'skyblue': 6}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 5, 'orange': 8, 'red': 7, 'skyblue': 7}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 6, 'orange': 9, 'red': 8, 'skyblue': 8}"
0,350,10,140,0,0,0,36,25,3,"{'yellow': 7, 'orange': 11, 'red': 9, 'skyblue': 9}"
0,750,10,140,0,1,0,40,25,4,"{'yellow': 8, 'orange': 12, 'red': 10, 'skyblue': 10}"
0,1330,20,150,0,1,0,44,25,4,"{'yellow': 9, 'orange': 13, 'red': 11, 'skyblue': 11}"
0,1930,20,300,0,1,0,47,25,4,"{'yellow': 9, 'orange': 14, 'red': 12, 'skyblue': 12}"
0,3070,30,340,0,4,0,51,25,5,"{'yellow': 10, 'orange': 15, 'red': 13, 'skyblue': 13}"
0,5650,30,660,0,6,0,56,25,6,"{'yellow': 11, 'orange': 17, 'red': 14, 'skyblue': 14}"
0,8920,30,680,0,7,0,60,25,5,"{'yellow': 12, 'orange': 18, 'red': 15, 'skyblue': 15}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 5, 'orange': 7, 'red': 7, 'skyblue': 5}"
0,0,0,0,4,0,0,26,25,1,"{'yellow': 5, 'orange': 8, 'red': 8, 'skyblue': 5}"
0,0,0,0,1,0,0,30,25,2,"{'yellow': 6, 'orange': 9, 'red': 9, 'skyblue': 6}"
0,70,10,20,0,0,0,36,25,4,"{'yellow': 7, 'orange': 11, 'red': 11, 'skyblue': 7}"
0,460,10,140,0,1,0,40,25,4,"{'yellow': 8, 'orange': 12, 'red': 12, 'skyblue': 8}"
0,1030,20,140,0,1,0,44,25,4,"{'yellow': 9, 'orange': 13, 'red': 13, 'skyblue': 9}"
0,1250,20,150,0,1,0,46,25,4,"{'yellow': 9, 'orange': 14, 'red': 14, 'skyblue': 9}"
0,1730,30,150,0,2,0,50,25,5,"{'yellow': 10, 'orange': 15, 'red': 15, 'skyblue': 10}"
0,4880,30,650,0,5,0,56,25,5,"{'yellow': 11, 'orange': 17, 'red': 17, 'skyblue': 11}"
0,7200,30,650,0,6,0,60,25,5,"{'yellow': 12, 'orange': 18, 'red': 18, 'skyblue': 12}"
0,0,0,0,7,0,0,23,25,1,"{'yellow': 5, 'orange': 7, 'red': 8, 'skyblue': 3}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 5, 'orange': 8, 'red': 10, 'skyblue': 4}"
0,0,0,0,1,0,0,30,25,2,"{'yellow': 6, 'orange': 9, 'red': 11, 'skyblue': 4}"
0,40,10,20,0,0,0,35,25,4,"{'yellow': 7, 'orange': 11, 'red': 12, 'skyblue': 5}"
0,180,10,60,0,1,0,40,25,4,"{'yellow': 8, 'orange': 12, 'red': 14, 'skyblue': 6}"
0,540,20,140,0,1,0,43,25,4,"{'yellow': 9, 'orange': 13, 'red': 15, 'skyblue': 6}"
0,980,20,140,0,1,0,47,25,4,"{'yellow': 9, 'orange': 14, 'red': 17, 'skyblue': 7}"
0,1280,30,140,0,2,0,50,25,5,"{'yellow': 10, 'orange': 15, 'red': 18, 'skyblue': 7}"
0,2400,30,180,0,5,0,55,25,5,"{'yellow': 11, 'orange': 17, 'red': 19, 'skyblue': 8}"
0,5020,30,510,0,4,0,60,25,5,"{'yellow': 12, 'orange': 18, 'red': 21, 'skyblue': 9}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 5, 'orange': 7, 'red': 10, 'skyblue': 2}"
0,0,0,0,4,0,0,26,25,1,"{'yellow': 5, 'orange': 8, 'red': 11, 'skyblue': 2}"
0,0,0,0,0,0,0,31,25,4,"{'yellow': 6, 'orange': 9, 'red': 13, 'skyblue': 3}"
0,40,10,20,0,0,0,35,25,4,"{'yellow': 7, 'orange': 11, 'red': 14, 'skyblue': 3}"
0,120,10,20,0,0,0,40,25,4,"{'yellow': 8, 'orange': 12, 'red': 16, 'skyblue': 4}"
0,290,20,70,0,1,0,44,25,4,"{'yellow': 9, 'orange': 13, 'red': 18, 'skyblue': 4}"
0,510,20,140,0,1,0,46,25,4,"{'yellow': 9, 'orange': 14, 'red': 19, 'skyblue': 4}"
0,1220,20,140,0,2,0,51,25,5,"{'yellow': 10, 'orange': 15, 'red': 21, 'skyblue': 5}"
0,1940,30,180,0,5,0,55,25,5,"{'yellow': 11, 'orange': 17, 'red': 22, 'skyblue': 5}"
0,3680,30,350,0,2,0,60,25,4,"{'yellow': 12, 'orange': 18, 'red': 24, 'skyblue': 6}"
0,0,0,0,4,0,0,23,25,1,"{'yellow': 5, 'orange': 8, 'red': 2, 'skyblue': 8}"
0,0,0,0,0,0,0,27,25,1,"{'yellow': 5, 'orange': 10, 'red': 2, 'skyblue': 10}"
0,420,140,140,0,0,0,31,25,2,"{'yellow': 6, 'orange': 11, 'red': 3, 'skyblue': 11}"
0,910,20,150,0,0,0,34,25,3,"{'yellow': 7, 'orange': 12, 'red': 3, 'skyblue': 12}"
0,2250,10,350,0,2,0,40,25,3,"{'yellow': 8, 'orange': 14, 'red': 4, 'skyblue': 14}"
0,2960,20,350,0,2,0,43,25,4,"{'yellow': 9, 'orange': 15, 'red': 4, 'skyblue': 15}"
0,4630,20,350,0,2,0,47,25,4,"{'yellow': 9, 'orange': 17, 'red': 4, 'skyblue': 17}"
0,6140,20,580,0,9,0,51,25,5,"{'yellow': 10, 'orange': 18, 'red': 5, 'skyblue': 18}"
0,7220,30,580,0,11,0,54,25,6,"{'yellow': 11, 'orange': 19, 'red': 5, 'skyblue': 19}"
0,13630,30,890,0,13,0,60,25,6,"{'yellow': 12, 'orange': 21, 'red': 6, 'skyblue': 21}"
0,0,0,0,5,0,0,23,25,1,"{'yellow': 5, 'orange': 8, 'red': 3, 'skyblue': 7}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 5, 'orange': 10, 'red': 4, 'skyblue': 8}"
0,140,140,140,0,0,0,30,25,2,"{'yellow': 6, 'orange': 11, 'red': 4, 'skyblue': 9}"
0,760,10,150,0,0,0,35,25,3,"{'yellow': 7, 'orange': 12, 'red': 5, 'skyblue': 11}"
0,1420,10,150,0,2,0,40,25,4,"{'yellow': 8, 'orange': 14, 'red': 6, 'skyblue': 12}"
0,2310,10,350,0,1,0,43,25,4,"{'yellow': 9, 'orange': 15, 'red': 6, 'skyblue': 13}"
0,3560,20,350,0,1,0,47,25,4,"{'yellow': 9, 'orange': 17, 'red': 7, 'skyblue': 14}"
0,4260,20,350,0,3,0,50,25,5,"{'yellow': 10, 'orange': 18, 'red': 7, 'skyblue': 15}"
0,5850,30,350,0,6,0,55,25,6,"{'yellow': 11, 'orange': 19, 'red': 8, 'skyblue': 17}"
0,11390,30,890,0,11,0,60,25,6,"{'yellow': 12, 'orange': 21, 'red': 9, 'skyblue': 18}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 5, 'orange': 8, 'red': 5, 'skyblue': 6}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 5, 'orange': 10, 'red': 5, 'skyblue': 7}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 6, 'orange': 11, 'red': 6, 'skyblue': 8}"
0,470,10,140,0,0,0,35,25,3,"{'yellow': 7, 'orange': 12, 'red': 7, 'skyblue': 9}"
0,1060,10,150,0,1,0,40,25,4,"{'yellow': 8, 'orange': 14, 'red': 8, 'skyblue': 10}"
0,1800,10,290,0,1,0,44,25,4,"{'yellow': 9, 'orange': 15, 'red': 9, 'skyblue': 11}"
0,2900,20,350,0,1,0,47,25,4,"{'yellow': 9, 'orange': 17, 'red': 9, 'skyblue': 12}"
0,3620,20,350,0,3,0,51,25,5,"{'yellow': 10, 'orange': 18, 'red': 10, 'skyblue': 13}"
0,4360,30,340,0,6,0,55,25,6,"{'yellow': 11, 'orange': 19, 'red': 11, 'skyblue': 14}"
0,9850,30,690,0,10,0,60,25,6,"{'yellow': 12, 'orange': 21, 'red': 12, 'skyblue': 15}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 5, 'orange': 8, 'red': 6, 'skyblue': 5}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 5, 'orange': 10, 'red': 7, 'skyblue': 5}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 6, 'orange': 11, 'red': 8, 'skyblue': 6}"
0,110,10,60,0,1,0,35,25,4,"{'yellow': 7, 'orange': 12, 'red': 9, 'skyblue': 7}"
0,750,10,140,0,1,0,40,25,4,"{'yellow': 8, 'orange': 14, 'red': 10, 'skyblue': 8}"
0,1330,20,150,0,1,0,44,25,4,"{'yellow': 9, 'orange': 15, 'red': 11, 'skyblue': 9}"
0,1900,20,290,0,1,0,47,25,4,"{'yellow': 9, 'orange': 17, 'red': 12, 'skyblue': 9}"
0,2620,20,330,0,3,0,51,25,5,"{'yellow': 10, 'orange': 18, 'red': 13, 'skyblue': 10}"
0,5280,30,650,0,5,0,55,25,5,"{'yellow': 11, 'orange': 19, 'red': 14, 'skyblue': 11}"
0,7090,30,650,0,6,0,60,25,6,"{'yellow': 12, 'orange': 21, 'red': 15, 'skyblue': 12}"
0,0,0,0,7,0,0,23,25,1,"{'yellow': 5, 'orange': 8, 'red': 7, 'skyblue': 3}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 5, 'orange': 10, 'red': 8, 'skyblue': 4}"
0,0,0,0,1,0,0,30,25,2,"{'yellow': 6, 'orange': 11, 'red': 9, 'skyblue': 4}"
0,40,10,20,0,0,0,35,25,4,"{'yellow': 7, 'orange': 12, 'red': 11, 'skyblue': 5}"
0,470,10,140,0,1,0,40,25,4,"{'yellow': 8, 'orange': 14, 'red': 12, 'skyblue': 6}"
0,820,10,140,0,1,0,43,25,4,"{'yellow': 9, 'orange': 15, 'red': 13, 'skyblue': 6}"
0,1420,20,150,0,1,0,47,25,4,"{'yellow': 9, 'orange': 17, 'red': 14, 'skyblue': 7}"
0,1670,20,140,0,3,0,50,25,5,"{'yellow': 10, 'orange': 18, 'red': 15, 'skyblue': 7}"
0,3110,30,510,0,4,0,55,25,5,"{'yellow': 11, 'orange': 19, 'red': 17, 'skyblue': 8}"
0,5780,30,650,0,5,0,60,25,6,"{'yellow': 12, 'orange': 21, 'red': 18, 'skyblue': 9}"
0,0,0,0,7,0,0,23,25,1,"{'yellow': 5, 'orange': 8, 'red': 8, 'skyblue': 2}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 5, 'orange': 10, 'red': 10, 'skyblue': 2}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 6, 'orange': 11, 'red': 11, 'skyblue': 3}"
0,20,10,10,0,0,0,34,25,4,"{'yellow': 7, 'orange': 12, 'red': 12, 'skyblue': 3}"
0,170,10,50,0,0,0,40,25,4,"{'yellow': 8, 'orange': 14, 'red': 14, 'skyblue': 4}"
0,510,10,140,0,0,0,43,25,4,"{'yellow': 9, 'orange': 15, 'red': 15, 'skyblue': 4}"
0,970,20,140,0,1,0,47,25,4,"{'yellow': 9, 'orange': 17, 'red': 17, 'skyblue': 4}"
0,1500,20,150,0,1,0,51,25,4,"{'yellow': 10, 'orange': 18, 'red': 18, 'skyblue': 5}"
0,1760,30,140,0,3,0,54,25,5,"{'yellow': 11, 'orange': 19, 'red': 19, 'skyblue': 5}"
0,4110,30,600,0,4,0,60,25,5,"{'yellow': 12, 'orange': 21, 'red': 21, 'skyblue': 6}"
0,0,0,0,3,0,0,24,25,1,"{'yellow': 5, 'orange': 10, 'red': 2, 'skyblue': 7}"
0,0,0,0,1,0,0,26,25,1,"{'yellow': 5, 'orange': 11, 'red': 2, 'skyblue': 8}"
0,420,140,140,0,0,0,31,25,2,"{'yellow': 6, 'orange': 13, 'red': 3, 'skyblue': 9}"
0,1060,10,150,0,0,0,35,25,3,"{'yellow': 7, 'orange': 14, 'red': 3, 'skyblue': 11}"
0,2090,20,340,0,2,0,40,25,4,"{'yellow': 8, 'orange': 16, 'red': 4, 'skyblue': 12}"
0,3400,10,350,0,2,0,44,25,4,"{'yellow': 9, 'orange': 18, 'red': 4, 'skyblue': 13}"
0,4080,20,350,0,2,0,46,25,4,"{'yellow': 9, 'orange': 19, 'red': 4, 'skyblue': 14}"
0,5180,30,360,0,6,0,51,25,5,"{'yellow': 10, 'orange': 21, 'red': 5, 'skyblue': 15}"
0,6910,30,370,0,10,0,55,25,6,"{'yellow': 11, 'orange': 22, 'red': 5, 'skyblue': 17}"
0,8850,30,580,0,11,0,60,25,6,"{'yellow': 12, 'orange': 24, 'red': 6, 'skyblue': 18}"
0,0,0,0,4,0,0,24,25,1,"{'yellow': 5, 'orange': 10, 'red': 3, 'skyblue': 6}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 5, 'orange': 11, 'red': 4, 'skyblue': 7}"
0,280,140,140,0,0,0,31,25,2,"{'yellow': 6, 'orange': 13, 'red': 4, 'skyblue': 8}"
0,760,10,150,0,0,0,35,25,3,"{'yellow': 7, 'orange': 14, 'red': 5, 'skyblue': 9}"
0,1450,10,160,0,1,0,40,25,4,"{'yellow': 8, 'orange': 16, 'red': 6, 'skyblue': 10}"
0,2770,10,350,0,1,0,44,25,4,"{'yellow': 9, 'orange': 18, 'red': 6, 'skyblue': 11}"
0,3460,20,350,0,2,0,47,25,4,"{'yellow': 9, 'orange': 19, 'red': 7, 'skyblue': 12}"
0,4490,30,350,0,5,0,51,25,5,"{'yellow': 10, 'orange': 21, 'red': 7, 'skyblue': 13}"
0,5320,30,350,0,6,0,55,25,6,"{'yellow': 11, 'orange': 22, 'red': 8, 'skyblue': 14}"
0,7490,30,370,0,9,0,60,25,6,"{'yellow': 12, 'orange': 24, 'red': 9, 'skyblue': 15}"
0,0,0,0,5,0,0,25,25,1,"{'yellow': 5, 'orange': 10, 'red': 5, 'skyblue': 5}"
0,0,0,0,4,0,0,26,25,1,"{'yellow': 5, 'orange': 11, 'red': 5, 'skyblue': 5}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 6, 'orange': 13, 'red': 6, 'skyblue': 6}"
0,390,10,140,0,1,0,35,25,4,"{'yellow': 7, 'orange': 14, 'red': 7, 'skyblue': 7}"
0,1070,10,150,0,1,0,40,25,4,"{'yellow': 8, 'orange': 16, 'red': 8, 'skyblue': 8}"
0,2150,10,340,0,1,0,45,25,4,"{'yellow': 9, 'orange': 18, 'red': 9, 'skyblue': 9}"
0,2420,20,340,0,2,0,46,25,4,"{'yellow': 9, 'orange': 19, 'red': 9, 'skyblue': 9}"
0,3490,30,340,0,5,0,51,25,5,"{'yellow': 10, 'orange': 21, 'red': 10, 'skyblue': 10}"
0,4670,30,350,0,5,0,55,25,6,"{'yellow': 11, 'orange': 22, 'red': 11, 'skyblue': 11}"
0,6110,30,370,0,9,0,60,25,6,"{'yellow': 12, 'orange': 24, 'red': 12, 'skyblue': 12}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 5, 'orange': 10, 'red': 6, 'skyblue': 3}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 5, 'orange': 11, 'red': 7, 'skyblue': 4}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 6, 'orange': 13, 'red': 8, 'skyblue': 4}"
0,100,10,60,0,1,0,35,25,4,"{'yellow': 7, 'orange': 14, 'red': 9, 'skyblue': 5}"
0,770,10,140,0,1,0,40,25,4,"{'yellow': 8, 'orange': 16, 'red': 10, 'skyblue': 6}"
0,1310,10,150,0,1,0,44,25,4,"{'yellow': 9, 'orange': 18, 'red': 11, 'skyblue': 6}"
0,1800,20,150,0,2,0,47,25,4,"{'yellow': 9, 'orange': 19, 'red': 12, 'skyblue': 7}"
0,2890,30,340,0,3,0,51,25,4,"{'yellow': 10, 'orange': 21, 'red': 13, 'skyblue': 7}"
0,3700,30,340,0,4,0,55,25,6,"{'yellow': 11, 'orange': 22, 'red': 14, 'skyblue': 8}"
0,5020,30,350,0,5,0,60,25,6,"{'yellow': 12, 'orange': 24, 'red': 15, 'skyblue': 9}"
0,0,0,0,7,0,0,24,25,1,"{'yellow': 6, 'orange': 2, 'red': 6, 'skyblue': 10}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 7, 'orange': 2, 'red': 7, 'skyblue': 11}"
0,0,0,0,1,0,0,32,25,3,"{'yellow': 8, 'orange': 3, 'red': 8, 'skyblue': 13}"
0,160,20,140,0,0,0,35,25,3,"{'yellow': 9, 'orange': 3, 'red': 9, 'skyblue': 14}"
0,1130,20,340,0,1,0,40,25,3,"{'yellow': 10, 'orange': 4, 'red': 10, 'skyblue': 16}"
0,3270,30,580,0,3,0,44,25,4,"{'yellow': 11, 'orange': 4, 'red': 11, 'skyblue': 18}"
0,4480,40,580,0,5,0,47,25,4,"{'yellow': 12, 'orange': 4, 'red': 12, 'skyblue': 19}"
0,6950,30,660,0,11,0,52,25,6,"{'yellow': 13, 'orange': 5, 'red': 13, 'skyblue': 21}"
0,9370,30,890,0,12,0,55,25,6,"{'yellow': 14, 'orange': 5, 'red': 14, 'skyblue': 22}"
0,13150,40,890,0,13,0,60,25,6,"{'yellow': 15, 'orange': 6, 'red': 15, 'skyblue': 24}"
0,0,0,0,8,0,0,23,25,1,"{'yellow': 6, 'orange': 2, 'red': 8, 'skyblue': 7}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 7, 'orange': 2, 'red': 10, 'skyblue': 8}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 8, 'orange': 3, 'red': 11, 'skyblue': 9}"
0,10,10,10,0,0,0,35,25,3,"{'yellow': 9, 'orange': 3, 'red': 12, 'skyblue': 11}"
0,270,20,110,0,2,0,40,25,4,"{'yellow': 10, 'orange': 4, 'red': 14, 'skyblue': 12}"
0,1080,30,210,0,5,0,43,25,5,"{'yellow': 11, 'orange': 4, 'red': 15, 'skyblue': 13}"
0,2650,40,340,0,5,0,47,25,5,"{'yellow': 12, 'orange': 4, 'red': 17, 'skyblue': 14}"
0,4380,30,350,0,7,0,51,25,5,"{'yellow': 13, 'orange': 5, 'red': 18, 'skyblue': 15}"
0,6510,30,360,0,10,0,55,25,6,"{'yellow': 14, 'orange': 5, 'red': 19, 'skyblue': 17}"
0,8490,30,360,0,11,0,60,25,6,"{'yellow': 15, 'orange': 6, 'red': 21, 'skyblue': 18}"
0,0,0,0,7,0,0,24,25,1,"{'yellow': 6, 'orange': 2, 'red': 10, 'skyblue': 6}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 7, 'orange': 2, 'red': 11, 'skyblue': 7}"
0,0,0,0,1,0,0,32,25,3,"{'yellow': 8, 'orange': 3, 'red': 13, 'skyblue': 8}"
0,10,10,10,0,0,0,35,25,3,"{'yellow': 9, 'orange': 3, 'red': 14, 'skyblue': 9}"
0,160,20,70,0,1,0,40,25,5,"{'yellow': 10, 'orange': 4, 'red': 16, 'skyblue': 10}"
0,1250,30,210,0,5,0,44,25,5,"{'yellow': 11, 'orange': 4, 'red': 18, 'skyblue': 11}"
0,2250,40,340,0,5,0,47,25,5,"{'yellow': 12, 'orange': 4, 'red': 19, 'skyblue': 12}"
0,3950,30,350,0,6,0,52,25,6,"{'yellow': 13, 'orange': 5, 'red': 21, 'skyblue': 13}"
0,5370,30,360,0,7,0,55,25,6,"{'yellow': 14, 'orange': 5, 'red': 22, 'skyblue': 14}"
0,7460,30,360,0,11,0,60,25,5,"{'yellow': 15, 'orange': 6, 'red': 24, 'skyblue': 15}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 6, 'orange': 3, 'red': 5, 'skyblue': 10}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 7, 'orange': 4, 'red': 5, 'skyblue': 11}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 8, 'orange': 4, 'red': 6, 'skyblue': 13}"
0,440,20,140,0,0,0,35,25,3,"{'yellow': 9, 'orange': 5, 'red': 7, 'skyblue': 14}"
0,1330,20,340,0,0,0,40,25,3,"{'yellow': 10, 'orange': 6, 'red': 8, 'skyblue': 16}"
0,2940,30,580,0,3,0,44,25,4,"{'yellow': 11, 'orange': 6, 'red': 9, 'skyblue': 18}"
0,4240,30,580,0,5,0,47,25,5,"{'yellow': 12, 'orange': 7, 'red': 9, 'skyblue': 19}"
0,7490,30,890,0,6,0,51,25,5,"{'yellow': 13, 'orange': 7, 'red': 10, 'skyblue': 21}"
0,9670,30,890,0,8,0,55,25,6,"{'yellow': 14, 'orange': 8, 'red': 11, 'skyblue': 22}"
0,14140,40,890,0,13,0,60,25,6,"{'yellow': 15, 'orange': 9, 'red': 12, 'skyblue': 24}"
0,0,0,0,8,0,0,23,25,1,"{'yellow': 6, 'orange': 3, 'red': 6, 'skyblue': 8}"
0,0,0,0,4,0,0,28,25,1,"{'yellow': 7, 'orange': 4, 'red': 7, 'skyblue': 10}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 8, 'orange': 4, 'red': 8, 'skyblue': 11}"
0,160,20,140,0,0,0,35,25,3,"{'yellow': 9, 'orange': 5, 'red': 9, 'skyblue': 12}"
0,830,20,150,0,0,0,40,25,3,"{'yellow': 10, 'orange': 6, 'red': 10, 'skyblue': 14}"
0,1410,30,190,0,2,0,43,25,4,"{'yellow': 11, 'orange': 6, 'red': 11, 'skyblue': 15}"
0,3750,30,360,0,5,0,48,25,5,"{'yellow': 12, 'orange': 7, 'red': 12, 'skyblue': 17}"
0,5150,30,360,0,6,0,51,25,5,"{'yellow': 13, 'orange': 7, 'red': 13, 'skyblue': 18}"
0,7740,30,890,0,8,0,55,25,6,"{'yellow': 14, 'orange': 8, 'red': 14, 'skyblue': 19}"
0,10950,30,890,0,9,0,60,25,6,"{'yellow': 15, 'orange': 9, 'red': 15, 'skyblue': 21}"
0,0,0,0,8,0,0,23,25,1,"{'yellow': 6, 'orange': 3, 'red': 7, 'skyblue': 7}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 7, 'orange': 4, 'red': 8, 'skyblue': 8}"
0,0,0,0,3,0,0,30,25,2,"{'yellow': 8, 'orange': 4, 'red': 9, 'skyblue': 9}"
0,30,10,20,0,0,0,36,25,3,"{'yellow': 9, 'orange': 5, 'red': 11, 'skyblue': 11}"
0,440,20,140,0,1,0,40,25,4,"{'yellow': 10, 'orange': 6, 'red': 12, 'skyblue': 12}"
0,830,20,140,0,2,0,43,25,5,"{'yellow': 11, 'orange': 6, 'red': 13, 'skyblue': 13}"
0,2240,30,260,0,5,0,47,25,5,"{'yellow': 12, 'orange': 7, 'red': 14, 'skyblue': 14}"
